b,g,r
-0.00030969752303529617,-0.0001925291222544151,7.844575588924818e-05
-0.00040887653550714944,-0.000338524478465526,-2.8933335926764167e-05
-0.0005126499186768433,-0.0005147098711981766,-0.00018210196216503048
-0.0006707121917327385,-0.0007551444777064978,-0.00039219466283534776
-0.0007161382474587395,-0.0008134887821588632,-0.00045813833511189345
-0.0007998907203102389,-0.0008649347648232233,-0.0004955039448902377
-0.000900493921480827,-0.000974413683854851,-0.0006072696847288712
-0.0009288803119429057,-0.0009960456325116076,-0.0005355112170571821
-0.000908368453471889,-0.0009139298214480128,-0.00042151810856942397
-0.0008140870464968574,-0.0008089198909588017,-0.0003124595292560655
-0.0007846148264145843,-0.0007801741244327707,-0.00021466720599679857
-0.0006482938335286841,-0.0007231895901780335,-0.00011929313168338834
-0.0005168330906057924,-0.000677400343661223,8.966911425541362e-06
-0.0004121878624022821,-0.0005986255135943753,3.402290136051886e-05
-0.00023529242663564208,-0.0005075271003415763,0.00012615791266443768
-7.305281170572116e-05,-0.00035497602800409287,0.00025059876637075715
9.241031942313611e-05,-0.00023378517765697762,0.0003507716231627731
0.0001535387986988235,-0.00020218340428053495,0.0003568966350305064
0.00023878549287658456,-8.999775657986714e-05,0.0003969183023908649
0.0003037310742498757,-5.821057308309332e-05,0.0004525426345940562
0.00015539002088090412,-0.0002144420651345211,0.0002717026992463221
-0.00015978868888880582,-0.0003412728092506987,-4.341274363942195e-05
-0.0005543081038727706,-0.0004362906024684241,-0.00044223509858133995
-0.0005261988209310165,-0.0002537210843433441,-0.00043918590820223063
-0.000558795302337775,-0.00023226504497901842,-0.0005735626139650456
-0.000765601507828317,-0.00018363649003949256,-0.0008214140572154354
-0.0004356319502846835,0.0001567394985120132,-0.000501703811779477
-0.000113697503141719,0.0004016118559862163,-0.00023464399503839143
-0.00010252186484587543,0.0004352891286953196,-0.00022503649739781702
-0.00010814434042787975,0.0005332169107472535,-0.00015454221582228214
-0.0002453446638505194,0.0006279070693084198,-0.00015248053587755381
-2.717877748558625e-05,0.000500428253476603,-7.836600649450636e-06
-0.00033613134913738137,0.00035321290442056334,-0.00025162903053300637
-0.0005388874662835079,0.00020362681056589077,-0.0004058103587995336
-0.0003737359911436477,0.00012552394823985773,-0.00030606000100541676
7.136288769260933e-05,3.532854562124204e-05,-3.919667870369968e-06
0.00028857833125307526,-0.00012474142539481244,0.00010273405003037367
7.898701525366256e-05,-0.00013553767830532543,-2.5864424131720167e-05
0.0004975863539195672,-7.087575426587193e-05,0.00031157307309724266
0.0008189708326057466,4.978636053914553e-05,0.0006453855721178705
0.000665772048432691,2.5974403427380284e-05,0.0006277718984211963
0.0003727629478827096,1.3136767798188685e-05,0.0004491653777021529
0.00033675394135524144,9.577483656576376e-05,0.0004912826976704304
0.0002615151471887968,0.00014173135525802986,0.0005086284767715533
8.167855698912573e-05,0.0001108183920024337,0.000403160923006428
-7.85856771942829e-05,1.4560164760621744e-05,0.0002719226578345535
-3.632908370725344e-05,7.30602252317039e-05,0.00032149208277216173
-7.806946547141284e-05,3.4132304848380634e-05,0.0002663024854860592
-0.00017512259542516213,-6.871647489391998e-05,0.00018118340471874757
-0.0002044418665523143,-9.523429696611672e-06,0.00020605355267638685
-0.00027438063752235653,-4.0758701387018525e-05,0.00016618922480657664
-0.0004133589115804912,-1.2502947326716653e-05,0.00010844073751022083
-0.0006234855129370592,-5.77785732572939e-05,-5.2126731473713315e-05
-0.0007395963706568046,-6.901488730278303e-05,-0.00014072959358025393
-0.0008968183961331684,-4.785668453952204e-05,-0.0003018049250716656
-0.0007398426724576015,-4.4921360160642194e-05,-0.0002823776006544551
-0.0007990970411892938,6.931718641467097e-05,-0.0003299283872829635
-0.0007968565009369751,0.00010118109630713704,-0.00037448123043259235
-0.00045513924001510053,0.0002608344703563837,-0.0001421725680093749
-0.00026263775653655,0.0004449005130381466,1.1942398401830203e-05
-3.8369386785731e-05,0.0007232225551756465,0.0002649274563817753
-4.269838204771727e-05,0.0007727559921243142,0.00026154818416335
0.0003251273015747088,0.0009026105910741576,0.0004786101749355203
0.0006021074955340415,0.001032861489763987,0.0006884659306852386
0.0006272199146355726,0.0011335092440658671,0.000698664639016347
0.0007858502221192772,0.001162245653714789,0.0008103506294695053
0.0009726568221817076,0.0011243952137385842,0.0008841088777468291
0.000978128364135113,0.0011132110103011612,0.0009314404255426069
0.0006698522227341836,0.0009445423569674517,0.0007114147518547858
0.0004560377881384607,0.0008040813777405664,0.0005484399742747079
0.00035813627731906333,0.0006702001546175647,0.0004872439815319627
0.0001612904676933861,0.00045190132861966137,0.0002782928198905759
-3.356678958104047e-05,0.000261154043702994,0.00010474002056791012
-0.00016533594957387045,0.00010738628941503598,-0.00010940780676235532
-1.652359749338801e-05,9.338537801214054e-05,-6.0020049195161235e-05
0.00014136384590796082,0.00011954144881070721,-1.3426687041640163e-05
0.00011127176869293945,7.765905843882328e-05,-8.177867557759071e-05
0.00011508376049807042,0.00010090571621020746,-0.00010251006078446509
0.0001368192825893097,7.253264130443057e-05,-0.00011827337601075606
0.00023775119805665814,0.00017362607086847918,7.65709255789413e-06
-2.8900514882258955e-06,5.423102119937966e-05,-0.00018805567120426414
-0.0004022553932156366,-0.00014256152620031808,-0.0005548055298652547
-0.00024074950141637696,-0.00011090677850411175,-0.00042859334731234876
-0.00033556626572550386,-0.00014647615575052206,-0.0005036403974703639
-0.0005840286410854513,-0.00018515403158235924,-0.0006791214332716129
-0.0005953939360862623,-0.00013076322370890223,-0.0006516690750902044
-0.000600064025512673,-5.074623219534523e-05,-0.0006100561627826143
-0.0003693711518450566,2.120729038077198e-05,-0.00042196191245586157
-0.0001062551149287922,0.00012630531946853412,-0.00027011246196235154
0.00022663054940864468,0.00028400094688683003,-7.264391617806189e-06
0.0004047608770483469,0.00040509563732621753,0.00010996821173490607
0.00076403106394031,0.0005681887434150315,0.0003703788875270028
0.0010760417509913165,0.0007037698952122202,0.0005900608039375944
0.0010603794180628714,0.000825289099976801,0.0006498241867946776
0.001087597062577162,0.0009534740001641866,0.0007367148843101582
0.0009910004762575815,0.0010160651752857018,0.0007191422369225906
0.0008839545612476081,0.001040785469253399,0.0006578644794678482
0.0007750696599724272,0.0009462320650528322,0.0005419887672714555
0.0007553393886585903,0.0009496018364410406,0.0005438155176205624
0.0006662168599839341,0.0009578829607386071,0.00046681907004467247
0.00044416786954768644,0.0008439601008068794,0.0003556256831915636
0.00022787623767908408,0.0006912705466854016,0.00020521762365457083
0.00018477140727796997,0.0005477384963830702,0.00016528232746859615
0.00011539635217570503,0.0004992946318060579,0.00017915929623633572
-0.0001147429542367729,0.0003643802654794988,4.387051086689972e-05
-0.0002517046053138741,0.00019842165171005607,-5.93821980714175e-05
-0.00016149869420100827,0.00019846339777775213,4.812457911885665e-06
-0.00014601673307658932,0.00014350988170132325,1.633264522048817e-05
-0.00016683693664137664,0.00017762620788214174,5.674845304274712e-05
-0.00020519387158327555,0.00016153842494141018,3.2662699306656046e-05
-0.00015451184196130596,0.000140038624181322,8.910554234228868e-05
1.4787248974025554e-05,0.00014486072687653256,0.0002517384340224125
-0.0001283070434237509,1.7763095829609187e-05,0.00011050961505011172
-0.0001844769535475274,-1.5831116599564576e-05,3.9997915288291e-05
-9.278308302033023e-05,-0.0001434390573374945,3.0917857623426454e-05
8.596465456936368e-05,-0.00017883669989839806,0.00016840824424030885
0.00024751538740381467,-0.00020814042421422296,0.0002546230873127221
0.00020180459470377492,-0.0002597099176590486,0.00018673001762139043
0.00034629637271151487,-0.00023596892886267555,0.00033683779337378945
0.0004737633125065257,-0.00022555774744008087,0.0004901434618742377
0.0004352948867748474,-0.00015277477368026503,0.0005757286590813308
0.00038051951124433035,-0.00010401651802605546,0.0006069361480443095
0.00036044792983756546,-2.449054663067747e-06,0.0007325224274818122
0.0003048329545122555,1.7126252366809777e-05,0.0007669063603519661
0.00019623437368062802,-2.378244696016993e-05,0.0006900177327928786
-2.9033670442960465e-05,-6.457771214392729e-05,0.000515383998218621
-0.00011530969309742202,-0.00011005012040078337,0.0004210881240701465
-0.00031595317130557856,-0.00021251685164572082,0.00016213481790521806
-0.000460486191549384,-0.00025556280569598,-6.841633505857303e-05
-0.00047982174659274993,-0.00023474245817808482,-0.00012957633981469435
-0.0004646788643054613,-0.00022004971366378767,-0.00015231916573241715
-0.00034139495248629173,-0.00026609375514680654,-0.0001440699987715193
-0.00028622320524039315,-0.0001441842966248947,-0.0001328788856389718
-0.0001589414596395266,-3.570541184687571e-05,-5.823144611925802e-05
-0.0001880870527292735,-4.515528209223042e-05,-9.584522907567431e-05
-0.00016539295454899466,4.545556587759639e-05,-0.0001010676621646869
-0.0001892267203824733,0.00016553424339581295,-0.00013059739105525899
-0.00034396499877244473,0.00022173625480550514,-0.00023175185624670352
-0.0003229354890598342,0.00023519259595107628,-0.0002340054241514248
-0.0004896763377688787,0.00015756808598169767,-0.00036464988749535616
-0.0007907149345923369,-2.3754376330387114e-05,-0.0007012707452660639
-0.0007655289560410932,-0.00017113771732047214,-0.0007307427494198333
-0.0009088662393436678,-0.00036968791812961525,-0.0009038904679308858
-0.0010365324806254266,-0.0004666755499420565,-0.0010644490118962625
-0.0011757382707532,-0.0006030323148899383,-0.0011974715615894137
-0.0012956059866771382,-0.0006864236842540903,-0.001335832281745221
-0.0010643463741504171,-0.0007117154674956145,-0.0012590439887015577
-0.0008696232800999531,-0.0006576908734050663,-0.0011899148035438548
-0.0006029161456592877,-0.0006307544390410843,-0.0011253844515940433
-0.0005290715262083523,-0.0006700779394050316,-0.0011400052201296874
-0.00026605337662321063,-0.0006646215843828863,-0.0010561098749603105
-0.00011388644008655242,-0.000716349568933857,-0.0010194984294886963
-0.00028208789733950715,-0.0007632260845903574,-0.0011058429732757932
-0.00040341938875024675,-0.0008239758262623638,-0.001164846721648201
-0.0005810541617731957,-0.0008548343756779282,-0.0011963262798121107
-0.000638148099516567,-0.0008470428319906279,-0.0011677382846305463
-0.0006355810762225137,-0.0008633312839606632,-0.0010999538986653978
-0.0006395291746027334,-0.0008650222876132038,-0.0010576023688616328
-0.0005847898590388692,-0.0008923555975257423,-0.0010110877484272372
-0.00045079721710071166,-0.0008781216279029561,-0.0009093793560982703
-0.0003184824072103564,-0.0008130271282291327,-0.0007979662985569682
-0.00013722587489504225,-0.0007014076435797712,-0.0006392087375436535
4.272098250418811e-05,-0.000489620196505452,-0.00041905105990995545
0.00018771076231143815,-0.0003064934403499398,-0.00020084148412774432
0.00034586854749109504,-0.00014788659703672031,1.7130426972189393e-05
0.00045557649408802507,0.00010472706489244754,0.00019842006823822452
0.00044058087465404167,0.0002344696692185644,0.00027171493516087847
0.000506083622081597,0.0002451953856691478,0.0003532959647004928
0.0006053223026406072,0.0002507126323694422,0.00043371933259127884
0.0007497061886546046,0.000317430046420178,0.0005291842405922129
0.0008436968846506549,0.0004767226768621444,0.0006110144509700713
0.0009518248145547377,0.000498342101698901,0.0006697861487858494
0.0010789125129159814,0.0005475012635562553,0.0007699341018886568
0.001112859911474117,0.0007458542501828847,0.0007965731315062645
0.0010437837006369499,0.0007962069177256723,0.0006981275542604011
0.001078966998732953,0.0009009980412383877,0.0007351319885783192
0.0009585611184136401,0.0008718179716545916,0.0006264101128962742
0.0009250059169655064,0.0009252323533957162,0.0006069229044634033
0.0009678630060463277,0.0009736553449388803,0.0005925484377285563
0.0009993927314671772,0.0009310531947758308,0.0005457926977650932
0.0008597160744841277,0.0009296420337294986,0.0004928651615468068
0.0007703429974255827,0.000836183240219209,0.00035875822175372935
0.000941914873851484,0.0008015807882756863,0.0004608790364433521
0.0008687743234272789,0.0007212432157514859,0.0003713521467172166
0.0007257210573378368,0.0006230695637549898,0.00026375237654820556
0.0006058791807902,0.00044302582668712543,0.00022625202773423939
0.0006378057817603781,0.0003695947812116704,0.00021819489268412573
0.0006049089445920858,0.0003691187320862093,0.00025744008318132153
0.0005222572723643097,0.00040061628424420306,0.0002629273878745579
0.0006013788107220018,0.0004445351629684797,0.0003920689927752524
0.0005810975632881189,0.0003910286519742157,0.00041035506606974825
0.0006960660182680085,0.0004290525540600946,0.000515211255868309
0.000899591846534509,0.00048038740581319797,0.0007106741190305447
0.000913197321909116,0.0003626194451271626,0.0007445773963136228
0.0008754272791015803,0.00030937895735194687,0.0007390708020568255
0.000797405749632854,0.00019810510135400094,0.0007718613307039791
0.0008299809981256975,0.00017949513615440736,0.0008331448462367046
0.0007446148957989993,0.00012143168197382795,0.0007797575274644186
0.00038936204817925315,-7.006386522156702e-05,0.00047052899990866775
7.688107008076905e-05,-0.0002193581684578296,0.00021346117649136544
0.0002124204758102617,-0.00021065771210602695,0.0003564816215355302
1.3923249321654487e-05,-0.00035956017811158243,0.00010667574255096057
-0.0003446391977682848,-0.0005636027219318113,-0.00021001899726595238
-0.00040401016758609035,-0.0005483402155686266,-0.00022191014877064174
-0.0005037416676736533,-0.0005646907108324075,-0.0002274626637005148
-0.0003349523825992423,-0.0005440403705781685,-0.00012354979108510994
-0.00016167143655054818,-0.0005175460126780012,-2.1477920061434735e-05
6.430348366413882e-05,-0.00042947318168226297,0.00017960295617043757
0.00010672742130279186,-0.0003866477620326668,0.0002692897765214417
0.00024356073920853743,-0.0003328519076019774,0.00039702511474440643
0.0004590298295885656,-0.00025256255898359044,0.0005560030662060485
0.0002613482348949525,-0.000209716266299374,0.00048415721969362574
0.00010966224185004124,-0.00017230473584409298,0.00042928805946351435
-2.1748621719037552e-05,-0.0001268275771725145,0.000399818502493274
-2.234602234533422e-05,-2.4454558652548026e-05,0.00043535995305992055
1.1232139440109516e-05,8.044582439723778e-05,0.0004985260723012806
-0.00013687851882023165,6.961833391173447e-05,0.0003926920168501195
-0.0002563012792421359,0.00010969124816923384,0.0002966858494894045
-0.0004321896271092514,0.00012249088048141854,0.00014267020993036247
-0.00046356561183867823,0.0002484451011244529,0.00010716460339954854
-0.0005088360554982983,0.0003577234950783403,3.351431909290731e-05
-0.0005434659302899541,0.00035740967980894123,-3.3396710341988684e-05
-0.0003766813201851472,0.000445093696566072,9.206073209484447e-05
-0.00020696095384445338,0.0004938585740099624,0.0002052538995489549
3.420298530620681e-07,0.0005800123814518909,0.0003431349717809477
-5.356740266855204e-06,0.00045590088982552557,0.0002820079320263006
0.00015747696439413587,0.0002554323852219345,0.0003518924331078746
0.0001952899048849644,0.0002354862579467614,0.00037434130912832985
0.0001718923854611493,0.00021717096240534163,0.0003299875515384898
0.00016225329036551755,2.4165647073129748e-05,0.00028972634811857875
0.0002567931630820512,-8.307640247992843e-05,0.0003503530108671267
0.0002714682015053911,-0.0002300080222267349,0.00033502817330629696
0.00016398683182205617,-0.00021837252940072377,0.00024765048631641474
0.00021519522177953455,-0.0002650427619015006,0.00025700750754772375
0.00020178429747695303,-0.00035739096605472305,0.00022004006888277943
0.00016998660548670123,-0.00029759375448910153,0.0001565378218194485
